Created,Point,Possession,Thrower,Receiver,Turnover?,Thrower error?,Receiver error?,Throw to endzone?,Assist?,Secondary assist?,Huck?,Swing?,Dump?,From sideline?,To sideline?,Distance (m),Forward distance (m),Left-to-right distance (m),Start X (0 -> 1 = left sideline -> right sideline),Start Y (0 -> 1 = back of opponent endzone -> back of own endzone),End X (0 -> 1 = left sideline -> right sideline),End Y (0 -> 1 = back of opponent endzone -> back of own endzone)
2021-11-21 21:39:01,14,1,Sean,Kevin,0,0,0,0,0,0,1,0,0,0,0,33.473366,32.584488,7.6627235,0.7248521,0.6192843,0.51775146,0.32306165
2021-11-21 21:39:09,14,1,Kevin,Robin,0,0,0,0,0,0,0,0,0,0,0,11.547093,8.638172,-7.6627235,0.51775146,0.32306165,0.7248521,0.24453281
2021-11-21 21:40:03,14,1,Robin,Will Stone,1,1,0,1,0,0,0,0,0,0,1,9.800629,4.8111334,-8.538461,0.7248521,0.24453281,0.9556213,0.20079523
2021-11-21 21:41:08,14,2,Milan,Will Stone,1,1,0,1,0,0,1,0,0,0,0,47.00157,46.90855,2.9556196,0.73964494,0.60934395,0.65976334,0.18290259
2021-11-21 21:41:45,14,3,Sean,Kevin,0,0,0,0,0,0,0,0,0,1,1,16.219883,16.182901,1.0946739,0.92011833,0.5198807,0.89053255,0.37276343
2021-11-21 21:41:50,14,3,Kevin,Sean,0,0,0,0,0,0,0,1,0,1,0,14.979105,-5.5765386,13.902367,0.89053255,0.37276343,0.5147929,0.42345923
2021-11-21 21:42:02,14,3,Sean,Robin,0,0,0,0,0,0,0,0,0,0,1,19.276382,13.12127,14.121303,0.5147929,0.42345923,0.1331361,0.30417496
2021-11-21 21:42:05,14,3,Robin,Sean,0,0,0,0,0,1,0,0,1,1,0,10.99554,-1.8588462,-10.837277,0.1331361,0.30417496,0.4260355,0.32107356
2021-11-21 21:42:07,14,3,Sean,Matthias,0,0,0,1,1,0,0,0,0,0,0,17.979301,13.449306,-11.931953,0.4260355,0.32107356,0.74852073,0.19880715
2021-11-21 21:43:11,15,1,Shrav,AK,0,0,0,0,0,1,0,0,0,0,1,10.163172,8.419484,-5.6923075,0.7810651,0.32703778,0.93491125,0.250497
2021-11-21 21:43:19,15,1,AK,Hiro,0,0,0,1,1,0,0,0,0,1,1,7.551875,7.544731,-0.32840192,0.93491125,0.250497,0.943787,0.18190855
2021-11-21 21:44:54,16,1,Shrav,Waffe,0,0,0,0,0,0,0,0,0,1,0,14.182871,13.339959,4.8165674,0.9556213,0.5715706,0.8254438,0.45029822
2021-11-21 21:44:56,16,1,Waffe,Shrav,1,1,0,0,0,0,0,1,0,0,0,16.566183,3.9363816,16.091717,0.8254438,0.45029822,0.39053255,0.41451293
2021-11-21 21:45:25,16,2,Tommy,Hiro,0,0,0,0,0,0,0,1,0,0,1,14.998632,7.982106,12.698226,0.35207102,0.6421471,0.00887574,0.5695825
2021-11-21 21:45:33,16,2,Hiro,AK,0,0,0,0,0,0,0,0,0,1,1,12.154939,12.13718,-0.6568047,0.00887574,0.5695825,0.026627218,0.45924452
2021-11-21 21:45:39,16,2,AK,Hiro,1,1,0,0,0,0,0,0,1,1,0,12.101692,-4.920481,-11.056212,0.026627218,0.45924452,0.32544377,0.50397617
2021-11-21 21:46:29,17,1,Sam,Sean,0,0,0,0,0,0,0,0,0,0,0,11.862618,9.950298,6.4585814,0.70414203,0.86282307,0.5295858,0.7723658
2021-11-21 21:46:34,17,1,Sean,Milan,0,0,0,0,0,0,0,0,0,0,0,9.385687,7.5447345,5.5828395,0.5295858,0.7723658,0.37869823,0.7037773
2021-11-21 21:46:44,17,1,Milan,Matthias,0,0,0,0,0,0,0,0,0,0,1,12.959982,7.107356,10.837279,0.37869823,0.7037773,0.085798815,0.639165
2021-11-21 21:46:50,17,1,Matthias,Justin,0,0,0,0,0,0,0,0,0,1,0,13.00007,9.403578,-8.976332,0.085798815,0.639165,0.32840237,0.5536779
2021-11-21 21:46:57,17,1,Justin,Kevin,0,0,0,0,0,0,0,0,0,0,0,15.057108,8.091449,-12.698226,0.32840237,0.5536779,0.67159766,0.4801193
2021-11-21 21:47:03,17,1,Kevin,Sean,0,0,0,0,0,0,0,0,0,0,1,12.381361,8.966203,-8.538461,0.67159766,0.4801193,0.9023669,0.39860836
2021-11-21 21:47:16,17,1,Sean,Matthias,0,0,0,0,0,0,0,0,0,1,1,8.578107,8.419484,-1.6420119,0.9023669,0.39860836,0.9467456,0.3220676
2021-11-21 21:47:21,17,1,Matthias,Sean,0,0,0,0,0,0,0,1,0,1,0,15.435727,-3.1709745,15.106508,0.9467456,0.3220676,0.53846157,0.35089463
2021-11-21 21:47:24,17,1,Sean,Milan,0,0,0,0,0,1,0,1,0,0,0,12.621474,4.701789,11.713018,0.53846157,0.35089463,0.22189349,0.3081511
2021-11-21 21:47:30,17,1,Milan,Sam,0,0,0,1,1,0,0,0,0,0,1,14.482617,14.105368,3.2840238,0.22189349,0.3081511,0.1331361,0.17992048
2021-11-21 21:49:20,18,1,Patrick,Angel,1,1,1,0,0,0,0,1,0,0,0,16.372473,-1.4214712,16.31065,0.69822484,0.53180915,0.25739646,0.5447316
2021-11-21 21:50:05,18,2,Kaden,Joseph,0,0,0,0,0,0,0,0,0,1,0,14.173486,10.49702,-9.523669,0.06508876,0.6401591,0.3224852,0.5447316
2021-11-21 21:50:14,18,2,Joseph,Angel,0,0,0,0,0,0,0,0,1,0,0,11.356253,-6.0139136,-9.633137,0.3224852,0.5447316,0.58284026,0.59940356
2021-11-21 21:50:28,18,2,Angel,Grant,1,0,1,0,0,0,0,0,0,0,1,18.120564,10.934392,-14.449702,0.58284026,0.59940356,0.97337276,0.5
2021-11-21 21:51:23,18,3,Kaden,Dale,0,0,0,0,0,0,0,1,0,0,0,12.780804,5.357853,11.60355,0.7662722,0.43836978,0.45266274,0.38966203
2021-11-21 21:51:35,18,3,Dale,Kaden,0,0,0,0,0,0,0,0,1,0,0,9.721811,-5.029821,-8.319526,0.45266274,0.38966203,0.6775148,0.43538767
2021-11-21 21:51:39,18,3,Kaden,Joseph,0,0,0,0,0,0,0,0,0,0,1,8.615577,3.7176924,-7.772189,0.6775148,0.43538767,0.88757396,0.40159047
2021-11-21 21:51:46,18,3,Joseph,Kaden,1,1,0,0,0,0,0,0,0,1,1,11.677494,11.590459,-1.423078,0.88757396,0.40159047,0.9260355,0.29622266
2021-11-21 21:52:29,18,4,Angel,Patrick,1,1,0,0,0,0,0,0,0,0,0,9.604575,6.451292,-7.115385,0.5976331,0.29920477,0.78994083,0.24055666
2021-11-21 21:53:33,18,5,Patrick,Joseph,0,0,0,0,0,0,0,0,0,0,0,14.647833,14.542741,-1.7514799,0.75739646,0.6829026,0.80473375,0.55069584
2021-11-21 21:53:42,18,5,Joseph,Dale,0,0,0,0,0,1,0,0,0,0,0,8.924252,8.856859,1.094676,0.80473375,0.55069584,0.7751479,0.47017893
2021-11-21 21:53:52,18,5,Dale,Grant,0,0,0,1,1,0,1,0,0,0,0,29.430012,29.413517,0.98520577,0.7751479,0.47017893,0.74852073,0.2027833
2021-11-21 21:54:41,20,1,,,1,1,1,0,0,0,1,0,0,0,0,39.873985,39.801193,-2.408285,0.4822485,0.639165,0.5473373,0.27733597
2021-11-21 21:55:03,20,2,Will Stone,Milan,0,0,0,0,0,0,0,0,1,0,1,6.3777018,-5.4671993,-3.2840238,0.8106509,0.67693835,0.8994083,0.72664016
2021-11-21 21:55:11,20,2,Milan,Sean,0,0,0,0,0,0,0,1,0,1,0,15.982623,-0.10934293,15.982248,0.8994083,0.72664016,0.46745563,0.7276342
2021-11-21 21:55:15,20,2,Sean,Sam,0,0,0,0,0,0,0,1,0,0,1,14.149958,6.669978,12.479291,0.46745563,0.7276342,0.13017751,0.666998
2021-11-21 21:55:27,20,2,Sam,Sean,0,0,0,0,0,0,0,0,1,1,0,9.748951,-6.7793207,-7.0059166,0.13017751,0.666998,0.3195266,0.7286282
2021-11-21 21:55:33,20,2,Sean,Robin,0,0,0,0,0,0,0,0,0,0,0,13.732175,13.12127,-4.050297,0.3195266,0.7286282,0.4289941,0.60934395
2021-11-21 21:55:37,20,2,Robin,Sam,0,0,0,0,0,0,0,0,0,0,0,12.63957,8.310142,9.523669,0.4289941,0.60934395,0.17159763,0.5337972
2021-11-21 21:55:53,20,2,Sam,Will Stone,1,1,0,0,0,0,0,0,0,0,0,12.7844095,8.528824,-9.523669,0.17159763,0.5337972,0.4289941,0.45626244
2021-11-21 21:59:27,20,3,Sean,Milan,0,0,0,0,0,0,0,1,0,1,0,17.105255,0.98409295,17.076923,0.9704142,0.7614314,0.5088757,0.7524851
2021-11-21 21:59:37,20,3,Milan,Kevin,0,0,0,0,0,0,1,0,0,0,0,50.2086,49.532803,8.210059,0.5088757,0.7524851,0.28698224,0.30218688
2021-11-21 22:00:00,20,3,Kevin,Will Stone,0,0,0,0,0,0,0,0,1,0,0,9.078823,-5.904574,-6.8964505,0.28698224,0.30218688,0.4733728,0.35586482
2021-11-21 22:00:05,20,3,Will Stone,Kevin,1,1,0,0,0,0,0,0,0,0,0,9.284074,7.6540775,-5.2544384,0.4733728,0.35586482,0.61538464,0.2862823
2021-11-21 22:01:15,20,4,Sean,Robin,0,0,0,0,0,0,0,0,0,0,0,14.037537,12.574549,-6.239644,0.295858,0.7803181,0.46449703,0.666004
2021-11-21 22:01:29,20,4,Robin,Sean,0,0,0,0,0,0,0,0,1,0,0,7.596565,-6.998007,-2.9556217,0.46449703,0.666004,0.5443787,0.72962224
2021-11-21 22:01:35,20,4,Sean,Milan,0,0,0,0,0,0,0,1,0,0,1,16.75744,-0.5467212,16.74852,0.5443787,0.72962224,0.09171598,0.73459244
2021-11-21 22:01:39,20,4,Milan,Sean,0,0,0,0,0,0,0,1,0,1,0,12.561425,-4.811135,-11.603551,0.09171598,0.73459244,0.40532544,0.77833
2021-11-21 22:01:43,20,4,Sean,Robin,0,0,0,0,0,0,0,0,0,0,0,17.997774,17.932405,-1.5325449,0.40532544,0.77833,0.44674557,0.61530817
2021-11-21 22:01:52,20,4,Robin,Milan,0,0,0,0,0,0,0,0,0,0,0,9.40912,5.139164,7.881657,0.44674557,0.61530817,0.23372781,0.5685885
2021-11-21 22:02:00,20,4,Milan,Will Stone,0,0,0,0,0,0,0,1,0,0,0,23.290258,6.232606,-22.440828,0.23372781,0.5685885,0.84023666,0.51192844
2021-11-21 22:02:05,20,4,Will Stone,Sean,0,0,0,0,0,0,0,0,0,0,0,10.424085,6.5606384,8.100591,0.84023666,0.51192844,0.6213018,0.45228627
2021-11-21 22:02:10,20,4,Sean,Robin,0,0,0,0,0,0,0,0,0,0,0,12.09877,9.622267,7.334319,0.6213018,0.45228627,0.42307693,0.36481112
2021-11-21 22:02:16,20,4,Robin,Milan,0,0,0,0,0,0,0,0,1,0,0,9.51856,-6.5606384,6.8964496,0.42307693,0.36481112,0.2366864,0.4244533
2021-11-21 22:02:23,20,4,Milan,Sean,0,0,0,0,0,0,0,0,1,0,0,10.004287,-5.029821,-8.647928,0.2366864,0.4244533,0.4704142,0.47017893
2021-11-21 22:02:28,20,4,Sean,Matthias,1,0,1,0,0,0,0,0,0,0,0,19.422033,13.449306,-14.011836,0.4704142,0.47017893,0.84911245,0.34791252
2021-11-21 22:03:26,20,5,Milan,Matthias,0,0,0,0,0,0,0,0,0,0,0,9.884147,8.966199,4.1597633,0.4822485,0.55467194,0.36982247,0.47316104
2021-11-21 22:03:30,20,5,Matthias,Milan,0,0,0,0,0,0,0,0,0,0,0,10.446121,7.544731,7.2248516,0.36982247,0.47316104,0.17455621,0.40457258
2021-11-21 22:03:33,20,5,Milan,Matthias,0,0,0,0,0,0,0,0,1,0,0,8.864992,-3.0616283,-8.319527,0.17455621,0.40457258,0.39940828,0.43240556
2021-11-21 22:03:36,20,5,Matthias,Sean,0,0,0,0,0,0,0,1,0,0,0,14.7474375,4.920478,-13.902367,0.39940828,0.43240556,0.7751479,0.38767394
2021-11-21 22:03:39,20,5,Sean,Matthias,0,0,0,0,0,0,0,1,0,0,0,12.195869,-4.3737597,11.384615,0.7751479,0.38767394,0.46745563,0.4274354
2021-11-21 22:03:42,20,5,Matthias,Sam,0,0,0,0,0,0,0,1,0,0,1,13.01258,2.8429425,12.698225,0.46745563,0.4274354,0.12426036,0.40159047
2021-11-21 22:03:45,20,5,Sam,Matthias,0,0,0,0,0,0,0,0,1,1,0,11.12663,-2.9522853,-10.72781,0.12426036,0.40159047,0.41420117,0.42842942
2021-11-21 22:03:49,20,5,Matthias,Sam,0,0,0,0,0,0,0,1,0,0,1,12.064738,2.4055674,11.822485,0.41420117,0.42842942,0.09467456,0.40656063
2021-11-21 22:03:52,20,5,Sam,Matthias,0,0,0,0,0,0,0,0,1,1,0,11.232211,-2.9522853,-10.837277,0.09467456,0.40656063,0.38757396,0.4333996
2021-11-21 22:03:58,20,5,Matthias,Sean,1,0,1,0,0,0,0,0,1,0,0,7.9686728,-2.1868815,-7.662721,0.38757396,0.4333996,0.5946745,0.45328033
2021-11-21 22:05:14,20,6,Milan,Sean,0,0,0,0,0,0,0,1,0,0,0,13.56995,-2.4055643,-13.355029,0.43786982,0.78429425,0.79881656,0.806163
2021-11-21 22:05:16,20,6,Sean,Robin,0,0,0,0,0,0,0,0,0,0,0,23.77027,23.727633,-1.423078,0.79881656,0.806163,0.8372781,0.59045726
2021-11-21 22:05:30,20,6,Robin,Milan,0,0,0,0,0,1,0,0,0,0,1,10.183707,10.168988,-0.5473358,0.8372781,0.59045726,0.852071,0.49801192
2021-11-21 22:05:37,20,6,Milan,Kevin,0,0,0,1,1,0,1,0,0,1,0,52.370064,51.282303,10.618342,0.852071,0.49801192,0.56508875,0.031809144
