"X_0","Y_0","X","Y","Score_Prob"
8,85,4,50,0.59
9,85,4,50,0.56
10,85,4,50,0.52
1,80,4,50,0.51
2,80,4,50,0.48
3,80,4,50,0.45
4,80,4,50,0.41
5,80,4,50,0.46
6,80,4,50,0.53
7,80,4,50,0.57
8,80,4,50,0.58
9,80,4,50,0.54
10,80,4,50,0.47
1,75,4,50,0.51
2,75,4,50,0.49
3,75,4,50,0.44
4,75,4,50,0.45
5,75,4,50,0.49
6,75,4,50,0.57
7,75,4,50,0.53
8,75,4,50,0.57
9,75,4,50,0.53
10,75,4,50,0.43
1,70,4,50,0.47
2,70,4,50,0.51
3,70,4,50,0.44
4,70,4,50,0.49
5,70,4,50,0.54
6,70,4,50,0.55
7,70,4,50,0.52
8,70,4,50,0.56
9,70,4,50,0.47
10,70,4,50,0.48
1,65,4,50,0.51
2,65,4,50,0.54
3,65,4,50,0.46
4,65,4,50,0.5
5,65,4,50,0.48
6,65,4,50,0.51
7,65,4,50,0.52
8,65,4,50,0.63
9,65,4,50,0.51
10,65,4,50,0.47
1,60,4,50,0.51
2,60,4,50,0.52
3,60,4,50,0.47
4,60,4,50,0.51
5,60,4,50,0.46
6,60,4,50,0.51
7,60,4,50,0.51
8,60,4,50,0.59
9,60,4,50,0.47
10,60,4,50,0.49
1,55,4,50,0.52
2,55,4,50,0.48
3,55,4,50,0.54
4,55,4,50,0.46
5,55,4,50,0.41
6,55,4,50,0.48
7,55,4,50,0.59
8,55,4,50,0.61
9,55,4,50,0.51
10,55,4,50,0.52
1,50,4,50,0.55
2,50,4,50,0.55
3,50,4,50,0.54
4,50,4,50,0.43
5,50,4,50,0.49
6,50,4,50,0.56
7,50,4,50,0.56
8,50,4,50,0.67
9,50,4,50,0.51
10,50,4,50,0.55
1,45,4,50,0.53
2,45,4,50,0.48
3,45,4,50,0.57
4,45,4,50,0.5
5,45,4,50,0.56
6,45,4,50,0.54
7,45,4,50,0.55
8,45,4,50,0.63
9,45,4,50,0.51
10,45,4,50,0.57
1,40,4,50,0.49
2,40,4,50,0.53
3,40,4,50,0.55
4,40,4,50,0.48
5,40,4,50,0.52
6,40,4,50,0.57
7,40,4,50,0.51
8,40,4,50,0.58
9,40,4,50,0.58
10,40,4,50,0.58
1,35,4,50,0.52
2,35,4,50,0.57
3,35,4,50,0.57
4,35,4,50,0.51
5,35,4,50,0.55
6,35,4,50,0.55
7,35,4,50,0.54
8,35,4,50,0.61
9,35,4,50,0.54
10,35,4,50,0.58
1,30,4,50,0.58
2,30,4,50,0.56
3,30,4,50,0.55
4,30,4,50,0.46
5,30,4,50,0.57
6,30,4,50,0.56
7,30,4,50,0.56
8,30,4,50,0.61
9,30,4,50,0.56
10,30,4,50,0.6
1,25,4,50,0.57
2,25,4,50,0.61
3,25,4,50,0.65
4,25,4,50,0.46
5,25,4,50,0.56
6,25,4,50,0.6
7,25,4,50,0.56
8,25,4,50,0.61
9,25,4,50,0.63
10,25,4,50,0.57
1,20,4,50,0.59
2,20,4,50,0.66
3,20,4,50,0.68
4,20,4,50,0.49
5,20,4,50,0.6
6,20,4,50,0.6
7,20,4,50,0.58
8,20,4,50,0.6
9,20,4,50,0.65
10,20,4,50,0.64
1,15,4,50,0.59
2,15,4,50,0.67
3,15,4,50,0.68
4,15,4,50,0.53
5,15,4,50,0.59
6,15,4,50,0.65
7,15,4,50,0.58
8,15,4,50,0.66
9,15,4,50,0.67
10,15,4,50,0.65
1,10,4,50,0.64
2,10,4,50,0.71
3,10,4,50,0.68
4,10,4,50,0.61
5,10,4,50,0.59
6,10,4,50,0.66
7,10,4,50,0.6
8,10,4,50,0.58
9,10,4,50,0.64
10,10,4,50,0.69
1,5,4,50,0.63
2,5,4,50,0.72
3,5,4,50,0.67
4,5,4,50,0.63
5,5,4,50,0.62
6,5,4,50,0.67
7,5,4,50,0.59
8,5,4,50,0.62
9,5,4,50,0.69
10,5,4,50,0.68
1,0,4,50,0.63
2,0,4,50,0.71
3,0,4,50,0.64
4,0,4,50,0.6
5,0,4,50,0.61
6,0,4,50,0.61
7,0,4,50,0.62
8,0,4,50,0.64
9,0,4,50,0.7
10,0,4,50,0.67
1,-5,4,50,NA
2,-5,4,50,NA
3,-5,4,50,NA
4,-5,4,50,NA
5,-5,4,50,NA
6,-5,4,50,NA
7,-5,4,50,NA
8,-5,4,50,NA
9,-5,4,50,NA
10,-5,4,50,NA
1,-10,4,50,NA
2,-10,4,50,NA
3,-10,4,50,NA
4,-10,4,50,NA
5,-10,4,50,NA
6,-10,4,50,NA
7,-10,4,50,NA
8,-10,4,50,NA
9,-10,4,50,NA
10,-10,4,50,NA
1,-15,4,50,NA
2,-15,4,50,NA
3,-15,4,50,NA
4,-15,4,50,NA
5,-15,4,50,NA
6,-15,4,50,NA
7,-15,4,50,NA
8,-15,4,50,NA
9,-15,4,50,NA
10,-15,4,50,NA
1,-20,4,50,NA
2,-20,4,50,NA
3,-20,4,50,NA
4,-20,4,50,NA
5,-20,4,50,NA
6,-20,4,50,NA
7,-20,4,50,NA
8,-20,4,50,NA
9,-20,4,50,NA
10,-20,4,50,NA
1,95,5,50,0.5
2,95,5,50,0.47
3,95,5,50,0.54
4,95,5,50,0.55
5,95,5,50,0.49
6,95,5,50,0.55
7,95,5,50,0.57
8,95,5,50,0.55
9,95,5,50,0.54
10,95,5,50,0.46
1,90,5,50,0.49
2,90,5,50,0.51
3,90,5,50,0.61
4,90,5,50,0.56
5,90,5,50,0.49
6,90,5,50,0.53
7,90,5,50,0.61
8,90,5,50,0.59
9,90,5,50,0.55
10,90,5,50,0.47
1,85,5,50,0.52
2,85,5,50,0.52
3,85,5,50,0.53
4,85,5,50,0.56
5,85,5,50,0.44
6,85,5,50,0.5
7,85,5,50,0.55
8,85,5,50,0.57
9,85,5,50,0.55
10,85,5,50,0.44
1,80,5,50,0.51
2,80,5,50,0.51
3,80,5,50,0.54
4,80,5,50,0.53
5,80,5,50,0.53
6,80,5,50,0.54
7,80,5,50,0.52
8,80,5,50,0.59
9,80,5,50,0.49
10,80,5,50,0.41
1,75,5,50,0.52
2,75,5,50,0.53
3,75,5,50,0.54
4,75,5,50,0.58
5,75,5,50,0.49
6,75,5,50,0.56
7,75,5,50,0.51
8,75,5,50,0.57
9,75,5,50,0.45
10,75,5,50,0.43
1,70,5,50,0.52
2,70,5,50,0.54
3,70,5,50,0.53
4,70,5,50,0.51
5,70,5,50,0.57
6,70,5,50,0.55
7,70,5,50,0.51
8,70,5,50,0.59
9,70,5,50,0.45
10,70,5,50,0.41
1,65,5,50,0.47
2,65,5,50,0.55
3,65,5,50,0.53
4,65,5,50,0.6
5,65,5,50,0.65
6,65,5,50,0.5
7,65,5,50,0.51
8,65,5,50,0.55
9,65,5,50,0.48
10,65,5,50,0.44
1,60,5,50,0.48
2,60,5,50,0.52
3,60,5,50,0.51
4,60,5,50,0.6
5,60,5,50,0.57
6,60,5,50,0.57
7,60,5,50,0.57
8,60,5,50,0.59
9,60,5,50,0.52
10,60,5,50,0.48
1,55,5,50,0.54
2,55,5,50,0.53
3,55,5,50,0.48
4,55,5,50,0.57
5,55,5,50,0.59
6,55,5,50,0.61
7,55,5,50,0.69
8,55,5,50,0.59
9,55,5,50,0.53
10,55,5,50,0.51
1,50,5,50,0.6
2,50,5,50,0.55
3,50,5,50,0.46
4,50,5,50,0.51
5,50,5,50,0.52
6,50,5,50,0.64
7,50,5,50,0.67
8,50,5,50,0.62
9,50,5,50,0.55
10,50,5,50,0.52
1,45,5,50,0.58
2,45,5,50,0.54
3,45,5,50,0.5
4,45,5,50,0.51
5,45,5,50,0.43
6,45,5,50,0.63
7,45,5,50,0.55
8,45,5,50,0.52
9,45,5,50,0.6
10,45,5,50,0.55
1,40,5,50,0.62
2,40,5,50,0.48
3,40,5,50,0.57
4,40,5,50,0.53
5,40,5,50,0.53
6,40,5,50,0.66
7,40,5,50,0.51
8,40,5,50,0.56
9,40,5,50,0.58
10,40,5,50,0.6
1,35,5,50,0.61
2,35,5,50,0.52
3,35,5,50,0.62
4,35,5,50,0.58
5,35,5,50,0.55
6,35,5,50,0.59
7,35,5,50,0.6
8,35,5,50,0.54
9,35,5,50,0.61
10,35,5,50,0.59
1,30,5,50,0.56
2,30,5,50,0.49
3,30,5,50,0.65
4,30,5,50,0.65
5,30,5,50,0.54
6,30,5,50,0.54
7,30,5,50,0.61
8,30,5,50,0.6
9,30,5,50,0.61
10,30,5,50,0.61
1,25,5,50,0.6
2,25,5,50,0.53
3,25,5,50,0.63
4,25,5,50,0.6
5,25,5,50,0.63
6,25,5,50,0.58
7,25,5,50,0.56
8,25,5,50,0.62
9,25,5,50,0.66
10,25,5,50,0.61
1,20,5,50,0.61
2,20,5,50,0.63
3,20,5,50,0.61
4,20,5,50,0.6
5,20,5,50,0.67
6,20,5,50,0.63
7,20,5,50,0.6
8,20,5,50,0.62
9,20,5,50,0.71
10,20,5,50,0.59
1,15,5,50,0.66
2,15,5,50,0.7
3,15,5,50,0.6
4,15,5,50,0.63
5,15,5,50,0.63
6,15,5,50,0.72
7,15,5,50,0.66
8,15,5,50,0.63
9,15,5,50,0.69
10,15,5,50,0.66
1,10,5,50,0.68
2,10,5,50,0.7
3,10,5,50,0.61
4,10,5,50,0.57
5,10,5,50,0.65
6,10,5,50,0.7
7,10,5,50,0.65
8,10,5,50,0.62
9,10,5,50,0.71
10,10,5,50,0.7
1,5,5,50,0.72
2,5,5,50,0.73
3,5,5,50,0.66
4,5,5,50,0.61
5,5,5,50,0.67
6,5,5,50,0.65
7,5,5,50,0.61
8,5,5,50,0.62
9,5,5,50,0.7
10,5,5,50,0.71
1,0,5,50,0.74
2,0,5,50,0.73
3,0,5,50,0.72
4,0,5,50,0.62
5,0,5,50,0.68
6,0,5,50,0.66
7,0,5,50,0.61
8,0,5,50,0.63
9,0,5,50,0.7
10,0,5,50,0.71
1,-5,5,50,NA
2,-5,5,50,NA
3,-5,5,50,NA
4,-5,5,50,NA
5,-5,5,50,NA
6,-5,5,50,NA
7,-5,5,50,NA
8,-5,5,50,NA
9,-5,5,50,NA
10,-5,5,50,NA
1,-10,5,50,NA
2,-10,5,50,NA
3,-10,5,50,NA
4,-10,5,50,NA
5,-10,5,50,NA
6,-10,5,50,NA
7,-10,5,50,NA
8,-10,5,50,NA
9,-10,5,50,NA
10,-10,5,50,NA
1,-15,5,50,NA
2,-15,5,50,NA
3,-15,5,50,NA
4,-15,5,50,NA
5,-15,5,50,NA
6,-15,5,50,NA
7,-15,5,50,NA
8,-15,5,50,NA
9,-15,5,50,NA
10,-15,5,50,NA
1,-20,5,50,NA
2,-20,5,50,NA
3,-20,5,50,NA
4,-20,5,50,NA
5,-20,5,50,NA
6,-20,5,50,NA
7,-20,5,50,NA
8,-20,5,50,NA
9,-20,5,50,NA
10,-20,5,50,NA
1,95,6,50,0.49
2,95,6,50,0.48
3,95,6,50,0.52
4,95,6,50,0.52
5,95,6,50,0.46
6,95,6,50,0.55
7,95,6,50,0.54
8,95,6,50,0.52
9,95,6,50,0.48
10,95,6,50,0.44
1,90,6,50,0.49
2,90,6,50,0.53
3,90,6,50,0.54
4,90,6,50,0.55
5,90,6,50,0.5
6,90,6,50,0.52
7,90,6,50,0.49
8,90,6,50,0.52
9,90,6,50,0.53
10,90,6,50,0.4
1,85,6,50,0.48
2,85,6,50,0.55
3,85,6,50,0.56
4,85,6,50,0.55
5,85,6,50,0.5
6,85,6,50,0.53
7,85,6,50,0.44
8,85,6,50,0.55
9,85,6,50,0.48
10,85,6,50,0.42
1,80,6,50,0.5
2,80,6,50,0.58
3,80,6,50,0.59
4,80,6,50,0.53
5,80,6,50,0.52
6,80,6,50,0.48
7,80,6,50,0.44
8,80,6,50,0.5
9,80,6,50,0.45
10,80,6,50,0.4
1,75,6,50,0.52
2,75,6,50,0.53
3,75,6,50,0.52
4,75,6,50,0.52
5,75,6,50,0.48
6,75,6,50,0.49
7,75,6,50,0.47
8,75,6,50,0.46
9,75,6,50,0.43
10,75,6,50,0.42
1,70,6,50,0.53
2,70,6,50,0.53
3,70,6,50,0.54
4,70,6,50,0.49
5,70,6,50,0.54
6,70,6,50,0.55
7,70,6,50,0.54
8,70,6,50,0.46
9,70,6,50,0.48
10,70,6,50,0.44
1,65,6,50,0.5
2,65,6,50,0.5
3,65,6,50,0.52
4,65,6,50,0.54
5,65,6,50,0.59
6,65,6,50,0.59
7,65,6,50,0.54
8,65,6,50,0.48
9,65,6,50,0.46
10,65,6,50,0.45
1,60,6,50,0.52
2,60,6,50,0.49
3,60,6,50,0.55
4,60,6,50,0.65
5,60,6,50,0.58
6,60,6,50,0.57
7,60,6,50,0.6
8,60,6,50,0.5
9,60,6,50,0.55
10,60,6,50,0.47
1,55,6,50,0.54
2,55,6,50,0.48
3,55,6,50,0.56
4,55,6,50,0.67
5,55,6,50,0.59
6,55,6,50,0.62
7,55,6,50,0.62
8,55,6,50,0.51
9,55,6,50,0.55
10,55,6,50,0.46
1,50,6,50,0.55
2,50,6,50,0.5
3,50,6,50,0.59
4,50,6,50,0.71
5,50,6,50,0.59
6,50,6,50,0.63
7,50,6,50,0.64
8,50,6,50,0.52
9,50,6,50,0.48
10,50,6,50,0.54
1,45,6,50,0.62
2,45,6,50,0.48
3,45,6,50,0.61
4,45,6,50,0.68
5,45,6,50,0.56
6,45,6,50,0.62
7,45,6,50,0.57
8,45,6,50,0.51
9,45,6,50,0.55
10,45,6,50,0.54
1,40,6,50,0.63
2,40,6,50,0.55
3,40,6,50,0.63
4,40,6,50,0.53
5,40,6,50,0.56
6,40,6,50,0.61
7,40,6,50,0.52
8,40,6,50,0.58
9,40,6,50,0.57
10,40,6,50,0.53
1,35,6,50,0.59
2,35,6,50,0.48
3,35,6,50,0.62
4,35,6,50,0.54
5,35,6,50,0.57
6,35,6,50,0.56
7,35,6,50,0.55
8,35,6,50,0.6
9,35,6,50,0.56
10,35,6,50,0.48
1,30,6,50,0.58
2,30,6,50,0.5
3,30,6,50,0.59
4,30,6,50,0.54
5,30,6,50,0.56
6,30,6,50,0.57
7,30,6,50,0.56
8,30,6,50,0.61
9,30,6,50,0.55
10,30,6,50,0.56
1,25,6,50,0.57
2,25,6,50,0.53
3,25,6,50,0.58
4,25,6,50,0.53
5,25,6,50,0.62
6,25,6,50,0.59
7,25,6,50,0.58
8,25,6,50,0.57
9,25,6,50,0.52
10,25,6,50,0.56
1,20,6,50,0.62
2,20,6,50,0.56
3,20,6,50,0.57
4,20,6,50,0.53
5,20,6,50,0.6
6,20,6,50,0.6
7,20,6,50,0.58
8,20,6,50,0.58
9,20,6,50,0.57
10,20,6,50,0.62
1,15,6,50,0.58
2,15,6,50,0.67
3,15,6,50,0.55
4,15,6,50,0.54
5,15,6,50,0.63
6,15,6,50,0.64
7,15,6,50,0.54
8,15,6,50,0.62
9,15,6,50,0.61
10,15,6,50,0.64
1,10,6,50,0.65
2,10,6,50,0.65
3,10,6,50,0.6
4,10,6,50,0.55
5,10,6,50,0.69
6,10,6,50,0.68
7,10,6,50,0.62
8,10,6,50,0.58
9,10,6,50,0.64
10,10,6,50,0.66
1,5,6,50,0.67
2,5,6,50,0.69
3,5,6,50,0.6
4,5,6,50,0.58
5,5,6,50,0.71
6,5,6,50,0.71
7,5,6,50,0.66
8,5,6,50,0.58
9,5,6,50,0.65
10,5,6,50,0.66
1,0,6,50,0.64
2,0,6,50,0.7
3,0,6,50,0.62
4,0,6,50,0.64
5,0,6,50,0.73
6,0,6,50,0.71
7,0,6,50,0.57
8,0,6,50,0.62
9,0,6,50,0.65
10,0,6,50,0.64
1,-5,6,50,NA
2,-5,6,50,NA
3,-5,6,50,NA
4,-5,6,50,NA
5,-5,6,50,NA
6,-5,6,50,NA
7,-5,6,50,NA
8,-5,6,50,NA
9,-5,6,50,NA
10,-5,6,50,NA
1,-10,6,50,NA
2,-10,6,50,NA
3,-10,6,50,NA
4,-10,6,50,NA
5,-10,6,50,NA
6,-10,6,50,NA
7,-10,6,50,NA
8,-10,6,50,NA
9,-10,6,50,NA
10,-10,6,50,NA
1,-15,6,50,NA
2,-15,6,50,NA
3,-15,6,50,NA
4,-15,6,50,NA
5,-15,6,50,NA
6,-15,6,50,NA
7,-15,6,50,NA
8,-15,6,50,NA
9,-15,6,50,NA
10,-15,6,50,NA
1,-20,6,50,NA
2,-20,6,50,NA
3,-20,6,50,NA
4,-20,6,50,NA
5,-20,6,50,NA
6,-20,6,50,NA
7,-20,6,50,NA
8,-20,6,50,NA
9,-20,6,50,NA
10,-20,6,50,NA
1,95,7,50,0.42
2,95,7,50,0.4
3,95,7,50,0.46
4,95,7,50,0.43
5,95,7,50,0.38
6,95,7,50,0.34
7,95,7,50,0.38
8,95,7,50,0.43
9,95,7,50,0.4
10,95,7,50,0.38
1,90,7,50,0.38
2,90,7,50,0.39
3,90,7,50,0.51
4,90,7,50,0.47
5,90,7,50,0.41
6,90,7,50,0.38
7,90,7,50,0.39
8,90,7,50,0.46
9,90,7,50,0.39
10,90,7,50,0.37
1,85,7,50,0.39
2,85,7,50,0.43
3,85,7,50,0.55
4,85,7,50,0.5
5,85,7,50,0.41
6,85,7,50,0.39
7,85,7,50,0.43
8,85,7,50,0.47
9,85,7,50,0.41
10,85,7,50,0.37
1,80,7,50,0.43
2,80,7,50,0.45
3,80,7,50,0.58
4,80,7,50,0.51
5,80,7,50,0.42
6,80,7,50,0.41
7,80,7,50,0.48
8,80,7,50,0.49
9,80,7,50,0.43
10,80,7,50,0.39
1,75,7,50,0.42
2,75,7,50,0.46
3,75,7,50,0.54
4,75,7,50,0.5
5,75,7,50,0.42
6,75,7,50,0.46
7,75,7,50,0.41
8,75,7,50,0.48
9,75,7,50,0.48
10,75,7,50,0.4
1,70,7,50,0.48
2,70,7,50,0.51
3,70,7,50,0.59
4,70,7,50,0.51
5,70,7,50,0.48
6,70,7,50,0.51
7,70,7,50,0.43
8,70,7,50,0.52
9,70,7,50,0.49
10,70,7,50,0.39
1,65,7,50,0.51
2,65,7,50,0.52
3,65,7,50,0.59
4,65,7,50,0.54
5,65,7,50,0.47
6,65,7,50,0.52
7,65,7,50,0.44
8,65,7,50,0.56
9,65,7,50,0.52
10,65,7,50,0.35
1,60,7,50,0.49
2,60,7,50,0.51
3,60,7,50,0.53
4,60,7,50,0.49
5,60,7,50,0.5
6,60,7,50,0.5
7,60,7,50,0.54
8,60,7,50,0.56
9,60,7,50,0.57
10,60,7,50,0.43
1,55,7,50,0.55
2,55,7,50,0.53
3,55,7,50,0.52
4,55,7,50,0.5
5,55,7,50,0.53
6,55,7,50,0.47
7,55,7,50,0.57
8,55,7,50,0.52
9,55,7,50,0.55
10,55,7,50,0.43
1,50,7,50,0.58
2,50,7,50,0.59
3,50,7,50,0.56
4,50,7,50,0.59
5,50,7,50,0.49
6,50,7,50,0.48
7,50,7,50,0.46
8,50,7,50,0.51
9,50,7,50,0.5
10,50,7,50,0.48
1,45,7,50,0.6
2,45,7,50,0.66
3,45,7,50,0.58
4,45,7,50,0.55
5,45,7,50,0.53
6,45,7,50,0.52
7,45,7,50,0.42
8,45,7,50,0.49
9,45,7,50,0.57
10,45,7,50,0.49
1,40,7,50,0.58
2,40,7,50,0.61
3,40,7,50,0.6
4,40,7,50,0.61
5,40,7,50,0.51
6,40,7,50,0.58
7,40,7,50,0.44
8,40,7,50,0.54
9,40,7,50,0.57
10,40,7,50,0.48
1,35,7,50,0.59
2,35,7,50,0.61
3,35,7,50,0.62
4,35,7,50,0.56
5,35,7,50,0.53
6,35,7,50,0.55
7,35,7,50,0.5
8,35,7,50,0.52
9,35,7,50,0.57
10,35,7,50,0.49
1,30,7,50,0.56
2,30,7,50,0.65
3,30,7,50,0.66
4,30,7,50,0.58
5,30,7,50,0.62
6,30,7,50,0.6
7,30,7,50,0.45
8,30,7,50,0.47
9,30,7,50,0.54
10,30,7,50,0.48
1,25,7,50,0.59
2,25,7,50,0.62
3,25,7,50,0.66
4,25,7,50,0.53
5,25,7,50,0.56
6,25,7,50,0.55
7,25,7,50,0.42
8,25,7,50,0.48
9,25,7,50,0.5
10,25,7,50,0.51
1,20,7,50,0.57
2,20,7,50,0.61
3,20,7,50,0.6
4,20,7,50,0.56
5,20,7,50,0.55
6,20,7,50,0.57
7,20,7,50,0.5
8,20,7,50,0.52
9,20,7,50,0.58
10,20,7,50,0.5
1,15,7,50,0.53
2,15,7,50,0.66
3,15,7,50,0.57
4,15,7,50,0.46
5,15,7,50,0.57
6,15,7,50,0.58
7,15,7,50,0.53
8,15,7,50,0.55
9,15,7,50,0.63
10,15,7,50,0.54
1,10,7,50,0.64
2,10,7,50,0.64
3,10,7,50,0.59
4,10,7,50,0.51
5,10,7,50,0.57
6,10,7,50,0.62
7,10,7,50,0.57
8,10,7,50,0.57
9,10,7,50,0.6
10,10,7,50,0.55
1,5,7,50,0.65
2,5,7,50,0.71
3,5,7,50,0.64
4,5,7,50,0.59
5,5,7,50,0.63
6,5,7,50,0.58
7,5,7,50,0.61
8,5,7,50,0.58
9,5,7,50,0.66
10,5,7,50,0.57
1,0,7,50,0.63
2,0,7,50,0.7
3,0,7,50,0.62
4,0,7,50,0.59
5,0,7,50,0.64
6,0,7,50,0.61
7,0,7,50,0.61
8,0,7,50,0.58
9,0,7,50,0.67
10,0,7,50,0.58
1,-5,7,50,NA
2,-5,7,50,NA
3,-5,7,50,NA
4,-5,7,50,NA
5,-5,7,50,NA
6,-5,7,50,NA
7,-5,7,50,NA
8,-5,7,50,NA
9,-5,7,50,NA
10,-5,7,50,NA
1,-10,7,50,NA
2,-10,7,50,NA
3,-10,7,50,NA
4,-10,7,50,NA
5,-10,7,50,NA
6,-10,7,50,NA
7,-10,7,50,NA
8,-10,7,50,NA
9,-10,7,50,NA
10,-10,7,50,NA
1,-15,7,50,NA
2,-15,7,50,NA
3,-15,7,50,NA
4,-15,7,50,NA
5,-15,7,50,NA
6,-15,7,50,NA
7,-15,7,50,NA
8,-15,7,50,NA
9,-15,7,50,NA
10,-15,7,50,NA
1,-20,7,50,NA
2,-20,7,50,NA
3,-20,7,50,NA
4,-20,7,50,NA
5,-20,7,50,NA
6,-20,7,50,NA
7,-20,7,50,NA
8,-20,7,50,NA
9,-20,7,50,NA
10,-20,7,50,NA
1,95,8,50,0.35
2,95,8,50,0.37
3,95,8,50,0.44
4,95,8,50,0.41
5,95,8,50,0.36
6,95,8,50,0.38
7,95,8,50,0.41
8,95,8,50,0.41
9,95,8,50,0.42
10,95,8,50,0.49
1,90,8,50,0.36
2,90,8,50,0.43
3,90,8,50,0.46
4,90,8,50,0.43
5,90,8,50,0.41
6,90,8,50,0.41
7,90,8,50,0.39
8,90,8,50,0.42
9,90,8,50,0.41
10,90,8,50,0.48
1,85,8,50,0.39
2,85,8,50,0.44
3,85,8,50,0.49
4,85,8,50,0.53
5,85,8,50,0.45
6,85,8,50,0.43
7,85,8,50,0.43
8,85,8,50,0.42
9,85,8,50,0.44
10,85,8,50,0.46
1,80,8,50,0.4
2,80,8,50,0.45
3,80,8,50,0.5
4,80,8,50,0.51
5,80,8,50,0.51
6,80,8,50,0.41
7,80,8,50,0.42
8,80,8,50,0.39
9,80,8,50,0.45
10,80,8,50,0.43
1,75,8,50,0.41
2,75,8,50,0.47
3,75,8,50,0.53
4,75,8,50,0.58
5,75,8,50,0.55
6,75,8,50,0.47
7,75,8,50,0.44
8,75,8,50,0.43
9,75,8,50,0.45
10,75,8,50,0.39
1,70,8,50,0.44
2,70,8,50,0.51
3,70,8,50,0.58
4,70,8,50,0.66
5,70,8,50,0.61
6,70,8,50,0.52
7,70,8,50,0.45
8,70,8,50,0.45
9,70,8,50,0.41
10,70,8,50,0.39
1,65,8,50,0.46
2,65,8,50,0.5
3,65,8,50,0.57
4,65,8,50,0.64
5,65,8,50,0.61
6,65,8,50,0.51
7,65,8,50,0.43
8,65,8,50,0.46
9,65,8,50,0.43
10,65,8,50,0.38
1,60,8,50,0.47
2,60,8,50,0.49
3,60,8,50,0.54
4,60,8,50,0.61
5,60,8,50,0.55
6,60,8,50,0.49
7,60,8,50,0.48
8,60,8,50,0.52
9,60,8,50,0.47
10,60,8,50,0.3
1,55,8,50,0.49
2,55,8,50,0.49
3,55,8,50,0.55
4,55,8,50,0.58
5,55,8,50,0.51
6,55,8,50,0.49
7,55,8,50,0.49
8,55,8,50,0.53
9,55,8,50,0.51
10,55,8,50,0.28
1,50,8,50,0.51
2,50,8,50,0.53
3,50,8,50,0.5
4,50,8,50,0.6
5,50,8,50,0.51
6,50,8,50,0.48
7,50,8,50,0.61
8,50,8,50,0.51
9,50,8,50,0.54
10,50,8,50,0.37
1,45,8,50,0.51
2,45,8,50,0.54
3,45,8,50,0.54
4,45,8,50,0.6
5,45,8,50,0.58
6,45,8,50,0.62
7,45,8,50,0.56
8,45,8,50,0.45
9,45,8,50,0.55
10,45,8,50,0.46
1,40,8,50,0.53
2,40,8,50,0.52
3,40,8,50,0.57
4,40,8,50,0.59
5,40,8,50,0.57
6,40,8,50,0.54
7,40,8,50,0.54
8,40,8,50,0.44
9,40,8,50,0.51
10,40,8,50,0.48
1,35,8,50,0.56
2,35,8,50,0.54
3,35,8,50,0.6
4,35,8,50,0.62
5,35,8,50,0.54
6,35,8,50,0.59
7,35,8,50,0.46
8,35,8,50,0.37
9,35,8,50,0.5
10,35,8,50,0.51
1,30,8,50,0.57
2,30,8,50,0.6
3,30,8,50,0.61
4,30,8,50,0.61
5,30,8,50,0.59
6,30,8,50,0.59
7,30,8,50,0.46
8,30,8,50,0.37
9,30,8,50,0.51
10,30,8,50,0.54
1,25,8,50,0.58
2,25,8,50,0.62
3,25,8,50,0.62
4,25,8,50,0.59
5,25,8,50,0.6
6,25,8,50,0.63
7,25,8,50,0.46
8,25,8,50,0.44
9,25,8,50,0.54
10,25,8,50,0.54
1,20,8,50,0.57
2,20,8,50,0.63
3,20,8,50,0.6
4,20,8,50,0.59
5,20,8,50,0.66
6,20,8,50,0.6
7,20,8,50,0.53
8,20,8,50,0.47
9,20,8,50,0.53
10,20,8,50,0.57
1,15,8,50,0.58
2,15,8,50,0.62
3,15,8,50,0.65
4,15,8,50,0.63
5,15,8,50,0.69
6,15,8,50,0.57
7,15,8,50,0.51
8,15,8,50,0.52
9,15,8,50,0.54
10,15,8,50,0.55
1,10,8,50,0.6
2,10,8,50,0.63
3,10,8,50,0.67
4,10,8,50,0.68
5,10,8,50,0.65
6,10,8,50,0.54
7,10,8,50,0.56
8,10,8,50,0.54
9,10,8,50,0.55
10,10,8,50,0.55
1,5,8,50,0.62
2,5,8,50,0.66
3,5,8,50,0.65
4,5,8,50,0.64
5,5,8,50,0.63
6,5,8,50,0.58
7,5,8,50,0.57
8,5,8,50,0.59
9,5,8,50,0.56
10,5,8,50,0.52
1,0,8,50,0.65
2,0,8,50,0.66
3,0,8,50,0.68
4,0,8,50,0.65
5,0,8,50,0.62
6,0,8,50,0.6
7,0,8,50,0.62
8,0,8,50,0.62
9,0,8,50,0.56
10,0,8,50,0.55
1,-5,8,50,NA
2,-5,8,50,NA
3,-5,8,50,NA
4,-5,8,50,NA
5,-5,8,50,NA
6,-5,8,50,NA
7,-5,8,50,NA
8,-5,8,50,NA
9,-5,8,50,NA
10,-5,8,50,NA
1,-10,8,50,NA
2,-10,8,50,NA
3,-10,8,50,NA
4,-10,8,50,NA
5,-10,8,50,NA
6,-10,8,50,NA
7,-10,8,50,NA
8,-10,8,50,NA
9,-10,8,50,NA
10,-10,8,50,NA
1,-15,8,50,NA
2,-15,8,50,NA
3,-15,8,50,NA
4,-15,8,50,NA
5,-15,8,50,NA
6,-15,8,50,NA
7,-15,8,50,NA
8,-15,8,50,NA
9,-15,8,50,NA
10,-15,8,50,NA
1,-20,8,50,NA
